SchoolYear,DistrictCode,SchoolCode,DistrictName,DistrictType,SchoolName,SchoolType,Street1,Street2,City,State,Zip,County,LowestGrade,HighestGrade,EducationLevel,HasEC,HasPK,HasKN,HasElementaryGrade,HasMiddleGrade,HasHighGrade,IsUngraded,Geocoded Location
2018,34,418,Colonial School District,Regular,Pleasantville Elementary School,PUBLIC,16 Pleasant Street,,New Castle,DE,19720,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2018,34,420,Colonial School District,Regular,Wilmington Manor Elementary School,PUBLIC,200 East Roosevelt Avenue,,New Castle,DE,19720,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2018,34,422,Colonial School District,Regular,Wilbur (Kathleen H.) Elementary,PUBLIC,4050 Wrangle Hill Road,,Bear,DE,19701,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2018,34,427,Colonial School District,Regular,Southern Elementary School,PUBLIC,795 Cox Neck Road,,New Castle,DE,19720,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2018,34,432,Colonial School District,Regular,New Castle Elementary School,PUBLIC,903 Delaware Street,,New Castle,DE,19720,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2018,34,450,Colonial School District,Regular,The Colwyck Center,PUBLIC,12 Landers Lane,,New Castle,DE,19720,New Castle,PR,5,Elementary,1,1,1,1,0,0,0,
2018,34,456,Colonial School District,Regular,Eisenberg (Harry O.) Elementary School,PUBLIC,27 Landers Lane,,New Castle,DE,19720,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2018,34,470,Colonial School District,Regular,Bedford (Gunning) Middle School,PUBLIC,801 Cox Neck Road,,New Castle,DE,19720,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2018,34,474,Colonial School District,Regular,Read (George) Middle School,PUBLIC,314 East Basin Road,,New Castle,DE,19720,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2018,34,476,Colonial School District,Regular,McCullough (Calvin R. ) Middle School,PUBLIC,20 Chase Avenue,,New Castle,DE,19720,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2018,34,490,Colonial School District,Regular,Penn (William) High School,PUBLIC,713 East Basin Road,,New Castle,DE,19720,New Castle,9,12,High,0,0,0,0,0,1,0,
2018,34,514,Colonial School District,Regular,Leach (John G.) School,PUBLIC,10 Landers Lane,,New Castle,DE,19720,New Castle,PK,12,High,0,1,1,1,1,1,0,
2018,34,522,Colonial School District,Regular,The Wallace Wallin School,PUBLIC,701 East Basin Road,,New Castle,DE,19720,New Castle,PK,12,High,0,1,1,1,1,1,0,
2018,35,775,Woodbridge School District,Regular,Woodbridge Middle School,PUBLIC,307 Laws Street,,Bridgeville,DE,19933,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2018,35,776,Woodbridge School District,Regular,Woodbridge Early Childhood Education Center,PUBLIC,PO Box 2007,400 Governors Ave,Greenwood,DE,19950,Sussex,PR,2,Elementary,1,1,1,1,0,0,0,
2018,35,779,Woodbridge School District,Regular,Phillis Wheatley Elementary School,PUBLIC,48 Church Street,,Bridgeville,DE,19933,Sussex,3,5,Elementary,0,0,0,1,0,0,0,
2018,35,780,Woodbridge School District,Regular,Woodbridge High School,PUBLIC,14712 Woodbridge Road,,Greenwood,DE,19950,Sussex,9,12,High,0,0,0,0,0,1,0,
2018,36,690,Indian River School District,Regular,Long Neck Elementary School,PUBLIC,26064 School Lane,,Millsboro,DE,19966,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2018,36,691,Indian River School District,Regular,Georgetown Kindergarten Center,PUBLIC,301A West Market Street,,Georgetown,DE,19947,Sussex,KG,KG,Kindergarten,0,0,1,0,0,0,0,
2018,36,692,Indian River School District,Regular,North Georgetown Elementary School,PUBLIC,664 North Bedford Street,,Georgetown,DE,19947,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2018,36,732,Indian River School District,Regular,Clayton (John M.) Elementary School,PUBLIC,252 Clayton Ave,,Frankford,DE,19945,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2018,36,734,Indian River School District,Regular,Georgetown Elementary School,PUBLIC,301-A West Market Street,,Georgetown,DE,19947,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2018,36,736,Indian River School District,Regular,Lord Baltimore Elementary School,PUBLIC,120 Atlantic Avenue,,Ocean View,DE,19970,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2018,36,738,Indian River School District,Regular,East Millsboro Elementary School,PUBLIC,29346 Iron Branch Road,,Millsboro,DE,19966,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2018,36,740,Indian River School District,Regular,Showell (Phillip C.) Elementary School,PUBLIC,41 Bethany Road,,Selbyville,DE,19975,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2018,36,741,Indian River School District,Regular,Millsboro Middle School,PUBLIC,302 East State Street,,Millsboro,DE,19966,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2018,36,742,Indian River School District,Regular,Selbyville Middle School,PUBLIC,80 Bethany Rd.,,Selbyville,DE,19975,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2018,36,743,Indian River School District,Regular,Georgetown Middle School,PUBLIC,301 West Market Street,,Georgetown,DE,19947,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2018,36,746,Indian River School District,Regular,Indian River High School,PUBLIC,29772 Armory Road,,Dagsboro,DE,19939,Sussex,8,12,High,0,0,0,0,1,1,0,
2018,36,748,Indian River School District,Regular,Sussex Central High School,PUBLIC,26026 Patriots Way,,Georgetown,DE,19947,Sussex,9,12,High,0,0,0,0,0,1,0,
2018,36,749,Indian River School District,Regular,Southern Delaware School of the Arts,PUBLIC,27 Hosier Street,,Selbyville,DE,19975,Sussex,KG,8,Middle,0,0,1,1,1,0,0,
2018,36,750,Indian River School District,Regular,Ennis (Howard T.) School,PUBLIC,20346 Ennis Road,,Georgetown,DE,19947,Sussex,PK,12,High,0,1,1,1,1,1,0,
2018,37,730,Delmar School District,Regular,Delmar High School,PUBLIC,200 North Eighth Street,,Delmar,DE,19940,Sussex,9,12,High,0,0,0,0,0,1,0,
2018,37,733,Delmar School District,Regular,Delmar Middle School,PUBLIC,200 North Eighth Street,,Delmar,DE,19940,Sussex,5,8,Middle,0,0,0,1,1,0,0,
2018,38,26,New Castle County Vocational-Technical School District,Regular,Howard High School of Technology,PUBLIC,401 East 12th Street,,Wilmington,DE,19801,New Castle,8,12,High,0,0,0,0,1,1,0,
2018,38,44,New Castle County Vocational-Technical School District,Regular,St. Georges Technical High School,PUBLIC,555 Hyetts Corner Rd.,,Middletown,DE,19709,New Castle,9,12,High,0,0,0,0,0,1,0,
2018,38,66,New Castle County Vocational-Technical School District,Regular,Hodgson (Paul M.) Vocational Technical High School,PUBLIC,2575 Glasgow Avenue,,Newark,DE,19702,New Castle,8,12,High,0,0,0,0,1,1,0,
2018,38,80,New Castle County Vocational-Technical School District,Regular,Delcastle Technical High School,PUBLIC,1417 Newport Road,,Wilmington,DE,19804,New Castle,8,12,High,0,0,0,0,1,1,0,
2018,39,652,POLYTECH School District,Regular,POLYTECH High School,PUBLIC,PO Box 97,823 Walnut Shade Road,Woodside,DE,199800097,Kent,9,13,High,0,0,0,0,0,1,0,
2018,40,770,Sussex Technical School District,Regular,Sussex Technical High School,PUBLIC,17099 County Seat Highway,,Georgetown,DE,19947,Sussex,9,13,High,0,0,0,0,0,1,0,
2018,68,567,Delaware Academy of Public Safety and Security,Charter,Delaware Academy of Public Safety and Security,PUBLIC,801 North DuPont Highway,,New Castle,DE,19720,New Castle,9,12,High,0,0,0,0,0,1,0,
2018,69,568,Las Americas Aspira Academy,Charter,Las Americas ASPIRA Academy,PUBLIC,326 Ruthar Drive,,Newark,DE,19711,New Castle,KG,7,Middle,0,0,1,1,1,0,0,
2018,70,295,Charter School of Wilmington,Charter,Charter School of Wilmington,PUBLIC,100 North duPont Road,,Wilmington,DE,19807,New Castle,9,12,High,0,0,0,0,0,1,0,
2018,71,570,Positive Outcomes Charter School,Charter,Positive Outcomes Charter School,PUBLIC,3337 South DuPont Highway,,Camden,DE,19934,Kent,7,12,High,0,0,0,0,1,1,0,
2018,72,571,East Side Charter School,Charter,East Side Charter School,PUBLIC,3000 North Claymont Street,,Wilmington,DE,19802,New Castle,PK,8,Middle,0,1,1,1,1,0,0,
2018,74,573,Campus Community Charter School,Charter,Campus Community School,PUBLIC,350 Pear Street,,Dover,DE,19904,Kent,KG,8,Middle,0,0,1,1,1,0,0,
2018,76,575,Edison (Thomas A.) Charter School,Charter,Edison (Thomas A.) Charter School,PUBLIC,2200 North Locust Street,,Wilmington,DE,19802,New Castle,KG,8,Middle,0,0,1,1,1,0,0,
2018,77,576,Sussex Academy,Charter,Sussex Academy of Arts and Sciences,PUBLIC,21150 Airport Road,,Georgetown,DE,19947,Sussex,6,12,High,0,0,0,0,1,1,0,
2018,79,578,Delaware Military Academy,Charter,Delaware Military Academy,PUBLIC,112 Middleboro Road,,Wilmington,DE,19804,New Castle,9,12,High,0,0,0,0,0,1,0,
2018,80,579,Charter School of New Castle,Charter,Charter School of New Castle,PUBLIC,170 Lukens Drive,,New Castle,DE,19720,New Castle,KG,8,Middle,0,0,1,1,1,0,0,
2018,82,581,Kuumba Academy Charter School,Charter,Kuumba Academy Charter School,PUBLIC,1200 North French Street,,Wilmington,DE,19801,New Castle,KG,6,Middle,0,0,1,1,1,0,0,
2018,85,584,Academy of Dover Charter School,Charter,Academy Of Dover Charter School,PUBLIC,104 Saulsbury Road,,Dover,DE,19904,Kent,KG,5,Elementary,0,0,1,1,0,0,0,
2018,86,585,Odyssey Charter School,Charter,Odyssey Charter School,PUBLIC,4319 Lancaster Pike,,Wilmington,DE,19805,New Castle,KG,11,,0,0,1,1,1,1,0,
2018,87,586,Providence Creek Academy Charter School,Charter,Providence Creek Academy Charter School,PUBLIC,273 West Duck Creek Road,P.O. Box 265,Clayton,DE,19938,Kent,KG,8,Middle,0,0,1,1,1,0,0,
2018,88,587,MOT Charter School,Charter,MOT Charter School,PUBLIC,1156 Levels Road,,Middletown,DE,19709,New Castle,KG,11,,0,0,1,1,1,1,0,
2018,89,588,Newark Charter School,Charter,Newark Charter School,PUBLIC,2001 Patriot Way,,Newark,DE,19711,New Castle,KG,12,High,0,0,1,1,1,1,0,
2018,9,3850,ECAP/Day Care/Nursery Schools,Service,Part C Birth to 3 Program,SERVICE,401 Federal St,,--,DE,,New Castle,PR,PR,Early Childhood,1,0,0,0,0,0,0,
2018,92,543,Gateway Lab School,Charter,Gateway Lab School,PUBLIC,2501 Centerville Road,,Wilmington,DE,19808,New Castle,3,8,Middle,0,0,0,1,1,0,0,
2018,9604,4040,Early College High School at Delaware State University,Charter,Early College High School at Delaware State University,PUBLIC,1570 North DuPont Highway,,Dover,DE,19901,Kent,9,12,High,0,0,0,0,0,1,0,
2018,9605,4045,Academia Antonia Alonso,Charter,Academia Antonia Alonso,PUBLIC,4403 Lancaster Pike,,--,--,,New Castle,KG,2,Elementary,0,0,1,1,0,0,0,
2018,9606,4050,First State Montessori Academy,Charter,First State Montessori Academy,PUBLIC,1000 North French Street,NULL,Wilmington,DE,19801,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2018,9607,4055,First State Military Academy,Charter,First State Military Academy,PUBLIC,355 West Duck Creek Road,P.O.  Box 888,Clayton,DE,19938,Kent,9,10,High,0,0,0,0,0,1,0,
2018,9609,4065,Delaware Design-Lab High School,Charter,Delaware Design-Lab High School,PUBLIC,179 Stanton Christiana Road,,Newark,DE,19702,New Castle,9,12,High,0,0,0,0,0,1,0,
2018,9611,4075,Great Oaks Charter School,Charter,Great Oaks Charter School,PUBLIC,1200 North French St,,Wilmington,DE,19801,New Castle,6,10,High,0,0,0,0,1,1,0,
2018,9612,4080,Freire Charter School,Charter,Freire Charter School,PUBLIC,201 West 14th Street,NULL,Wilmington,DE,19801,New Castle,8,10,High,0,0,0,0,1,1,0,
2017,10,610,Caesar Rodney School District,Regular,Allen Frear Elementary School,PUBLIC,238 Sorghum Mill Road,,Camden-Wyoming,DE,19934,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,10,611,Caesar Rodney School District,Regular,J. Ralph McIlvaine Early Childhood Center,PUBLIC,Post Office Box 258,11 East Walnut,Magnolia,DE,19962,Kent,KG,KG,Kindergarten,0,0,1,0,0,0,0,
2017,10,612,Caesar Rodney School District,Regular,Major George S. Welch Elementary School,PUBLIC,3100 Hawthorne Drive,,Dover,DE,19901,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,10,615,Caesar Rodney School District,Regular,Kent Elementary Intensive Learning Center,PUBLIC,5 Old North Road,,Camden-Wyoming,DE,19934,Kent,KG,5,Elementary,0,0,1,1,0,0,0,
2017,10,616,Caesar Rodney School District,Regular,Nellie Hughes Stokes Elementary School,PUBLIC,3874 Upper King Road,,Dover,DE,19904,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,10,618,Caesar Rodney School District,Regular,Star Hill Elementary School,PUBLIC,594 Voshells Mill/Star Hill Road,,Dover,DE,19901,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,10,620,Caesar Rodney School District,Regular,W. B. Simpson Elementary School,PUBLIC,5 Old North Road,,Camden,DE,19934,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,10,621,Caesar Rodney School District,Regular,F. Niel Postlethwait Middle School,PUBLIC,2841 South State Street,,Camden,DE,19934,Kent,6,8,Middle,0,0,0,0,1,0,0,
2017,10,622,Caesar Rodney School District,Regular,W. Reily Brown Elementary School,PUBLIC,360 Webbs Lane,,Dover,DE,199045438,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,10,625,Caesar Rodney School District,Regular,Fred Fifer III Middle School,PUBLIC,109 East Camden-Wyoming Avenue,,Camden,DE,19934,Kent,6,8,Middle,0,0,0,0,1,0,0,
2017,10,626,Caesar Rodney School District,Regular,Caesar Rodney High School,PUBLIC,239 Old North Road,,Camden,DE,19934,Kent,9,12,High,0,0,0,0,0,1,0,
2017,10,628,Caesar Rodney School District,Regular,Dover Air Force Base Middle School,PUBLIC,3100 Hawthorne Drive,,Dover,DE,199015391,Kent,6,8,Middle,0,0,0,0,1,0,0,
2017,10,630,Caesar Rodney School District,Regular,John S. Charlton School,PUBLIC,278 Sorghum Mill Road,,Camden-Wyoming,DE,19934,Kent,PK,12,High,0,1,1,1,1,1,0,
2017,13,632,Capital School District,Regular,East Dover Elementary School,PUBLIC,852 South Little Creek Road,,Dover,DE,19901,Kent,PR,4,Elementary,1,1,1,1,0,0,0,
2017,13,634,Capital School District,Regular,South Dover Elementary School,PUBLIC,955 South State Street,,Dover,DE,19901,Kent,PR,4,Elementary,1,1,1,1,0,0,0,
2017,13,635,Capital School District,Regular,North Dover Elementary School,PUBLIC,855 College Road,,Dover,DE,19904,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,13,636,Capital School District,Regular,Booker T. Washington Elementary School,PUBLIC,901 Forest Street,,Dover,DE,19904,Kent,PR,4,Elementary,1,1,1,1,0,0,0,
2017,13,638,Capital School District,Regular,Fairview Elementary School,PUBLIC,700 Walker Road,,Dover,DE,19904,Kent,PK,4,Elementary,0,1,1,1,0,0,0,
2017,13,640,Capital School District,Regular,Hartly Elementary School,PUBLIC,PO Box 25,2617 Arthursville Road,Hartly,DE,19953,Kent,PK,4,Elementary,0,1,1,1,0,0,0,
2017,13,642,Capital School District,Regular,Towne Point Elementary School,PUBLIC,629 Buckson Drive,,Dover,DE,19901,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,13,644,Capital School District,Regular,Central Middle School,PUBLIC,211 Delaware Avenue,,Dover,DE,19901,Kent,7,8,Middle,0,0,0,0,1,0,0,
2017,13,646,Capital School District,Regular,William Henry Middle School,PUBLIC,Carver Road,,Dover,DE,19904,Kent,5,6,Middle,0,0,0,1,1,0,0,
2017,13,648,Capital School District,Regular,Dover High School,PUBLIC,One Dover High Drive,,Dover,DE,19904,Kent,9,12,High,0,0,0,0,0,1,0,
2017,13,655,Capital School District,Regular,Kent County Secondary ILC,PUBLIC,631 Ridgley Street, Suite 5,,Dover,,19904,Kent,6,12,,0,0,0,0,1,1,
2017,15,658,Lake Forest School District,Regular,Lake Forest East Elementary School,PUBLIC,124 West Front Street,,Frederica,DE,19946,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,15,660,Lake Forest School District,Regular,Lake Forest North Elementary School,PUBLIC,319 East Main Street,,Felton,DE,19943,Kent,PK,4,Elementary,0,1,1,1,0,0,0,
2017,15,662,Lake Forest School District,Regular,Lake Forest South Elementary School,PUBLIC,301 Dorman Street,,Harrington,DE,19952,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,15,663,Lake Forest School District,Regular,Delaware Early Childhood Center,PUBLIC,100 West Mispillion Street,,Harrington,DE,19952,Kent,PK,PK,Pre-Kindergarten,0,1,0,0,0,0,0,
2017,15,664,Lake Forest School District,Regular,Chipman (W.T.) Middle School,PUBLIC,101 West Center Street,,Harrington,DE,19952,Kent,6,8,Middle,0,0,0,0,1,0,0,
2017,15,665,Lake Forest School District,Regular,Lake Forest High School,PUBLIC,5407 Killens Pond Road,,Felton,DE,19943,Kent,8,12,High,0,0,0,0,1,1,0,
2017,15,669,Lake Forest School District,Regular,Lake Forest Central Elementary School,PUBLIC,5424 Killens Pond Road,,Felton,DE,19943,Kent,4,5,Elementary,0,0,0,1,0,0,0,
2017,16,752,Laurel School District,Regular,North Laurel Elementary School,PUBLIC,300 Wilson Street,,Laurel,DE,19956,Sussex,2,4,Elementary,0,0,0,1,0,0,0,
2017,16,753,Laurel School District,Regular,Dunbar (Paul Laurence) Elementary School,PUBLIC,499 West Sixth Street,,Laurel,DE,19956,Sussex,PK,1,Elementary,0,1,1,1,0,0,0,
2017,16,756,Laurel School District,Regular,Laurel Senior High School,PUBLIC,1133 South Central Avenue,,Laurel,DE,19956,Sussex,9,12,High,0,0,0,0,0,1,0,
2017,16,782,Laurel School District,Regular,Laurel Intermediate Middle School,PUBLIC,1133 S Central Ave,,Laurel,DE,19956,Sussex,5,8,Middle,0,0,0,1,1,0,0,
2017,17,710,Cape Henlopen School District,Regular,H. O. Brittingham Elementary School,PUBLIC,400 Mulberry Street,,Milton,DE,19968,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2017,17,712,Cape Henlopen School District,Regular,Shields (Richard A.) Elementary School,PUBLIC,910 Shields Avenue,,Lewes,DE,199580000,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2017,17,720,Cape Henlopen School District,Regular,Mariner Middle School,PUBLIC,16391 Harbeson Rd.,,Milton,DE,199680000,Sussex,5,8,Middle,0,0,0,1,1,0,0,
2017,17,721,Cape Henlopen School District,Regular,Milton Elementary School,PUBLIC,512 Federal Street,,Milton,DE,19968,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2017,17,722,Cape Henlopen School District,Regular,Rehoboth Elementary School,PUBLIC,500 Stockley Street,,Rehoboth Beach,DE,19971,Sussex,PK,6,Middle,0,1,1,1,1,0,0,
2017,17,724,Cape Henlopen School District,Regular,Beacon Middle School,PUBLIC,19483 John J. Williams Highway,,Lewes,DE,19958,Sussex,4,8,Middle,0,0,0,1,1,0,0,
2017,17,726,Cape Henlopen School District,Regular,Cape Henlopen High School,PUBLIC,1250 Kings Highway,,Lewes,DE,19958,Sussex,8,12,High,0,0,0,0,1,1,0,
2017,17,728,Cape Henlopen School District,Regular,Sussex Consortium,PUBLIC,820 Savannah Road,,Lewes,DE,19958,Sussex,PK,12,High,0,1,1,1,1,1,0,
2017,18,668,Milford School District,Regular,Banneker (Benjamin) Elementary School,PUBLIC,449 North Street,,Milford,DE,19963,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,18,670,Milford School District,Regular,Morris (Evelyn I.) Early Childhood,PUBLIC,8609 Third Street,,Lincoln,DE,19960,Kent,PR,KG,,1,1,1,0,0,0,0,
2017,18,672,Milford School District,Regular,Ross (Lulu M.) Elementary School,PUBLIC,310 Lovers Lane,,Milford,DE,19963,Kent,2,5,Elementary,0,0,0,1,0,0,0,
2017,18,673,Milford School District,Regular,Mispillion Elementary,PUBLIC,311 Lovers Lane,,Milford,DE,19963,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2017,18,675,Milford School District,Regular,Milford Central Academy,PUBLIC,1021 N Walnut Street,,Milford,DE,19963,Kent,6,8,Middle,0,0,0,0,1,0,0,
2017,18,678,Milford School District,Regular,Milford Senior High School,PUBLIC,1019 North Walnut Street,,Milford,DE,19963,Kent,9,12,High,0,0,0,0,0,1,0,
2017,23,759,Seaford School District,Regular,Seaford Central Elementary School,PUBLIC,1 Delaware Place,,Seaford,DE,19973,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2017,23,760,Seaford School District,Regular,West Seaford Elementary School,PUBLIC,511 Sussex Avenue,,Seaford,DE,19973,Sussex,KG,2,Elementary,0,0,1,1,0,0,0,
2017,23,761,Seaford School District,Regular,Blades Elementary School,PUBLIC,900 South Arch Street,,Seaford,DE,19973,Sussex,KG,2,Elementary,0,0,1,1,0,0,0,
2017,23,762,Seaford School District,Regular,Frederick Douglass Elementary School,PUBLIC,1 Swain Road,,Seaford,DE,19973,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2017,23,764,Seaford School District,Regular,Seaford Middle School,PUBLIC,500 East Stein Highway,,Seaford,DE,19973,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2017,23,766,Seaford School District,Regular,Seaford Senior High School,PUBLIC,399 North Market Street,,Seaford,DE,19973,Sussex,9,12,High,0,0,0,0,0,1,0,
2017,24,680,Smyrna School District,Regular,Clayton Elementary School,PUBLIC,510 West Main Street,,Clayton,DE,19938,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,24,681,Smyrna School District,Regular,Sunnyside Elementary School,PUBLIC,123  Rabbit Chase Road,,Smyrna,DE,19977,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,24,682,Smyrna School District,Regular,Smyrna Elementary School,PUBLIC,121 South School Lane,,Smyrna,DE,19977,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2017,24,684,Smyrna School District,Regular,North Smyrna Elementary School,PUBLIC,365 North Main Street,,Smyrna,DE,19977,Kent,PR,6,Middle,1,1,1,1,1,0,0,
